Epoch,MRAD,Exploitability
300,0.9890347719192505,1.6695832014083862
400,0.9996622800827026,1.695826768875122
500,0.9998185038566589,1.6962436437606812
600,0.999734103679657,1.6960290670394897
700,0.9990780353546143,1.694341242313385
800,0.5368414521217346,0.5189295560121536
900,0.5377843976020813,0.3750935196876526
1000,0.3731280267238617,0.2036397121846676
1100,0.3481491804122925,0.17377833649516106
1200,0.3067392408847809,0.1286468282341957
1300,0.3048299252986908,0.12750453129410744
1400,0.2608558237552643,0.09011262655258179
1500,0.24257147312164307,0.08156733959913254
1600,0.2428053468465805,0.07980828732252121
1700,0.23607955873012543,0.07348356023430824
1800,0.28797364234924316,0.1098196804523468
1900,0.2374838888645172,0.07640724256634712
2000,0.17816480994224548,0.042432213202118874
2100,0.16608388721942902,0.038958615623414516
2200,0.23701992630958557,0.06890979781746864
2300,0.23557370901107788,0.07080519944429398
2400,0.22291040420532227,0.05947306007146835
2500,0.21233974397182465,0.05545324459671974
2600,0.2189604640007019,0.05774831026792526
2700,0.21483293175697327,0.05650928430259228
2800,0.16335418820381165,0.033035511150956154
2900,0.1975586712360382,0.047858426347374916
3000,0.18478256464004517,0.04169811401516199
3100,0.18961210548877716,0.04365933034569025
3200,0.23900455236434937,0.0725358109921217
3300,0.17915058135986328,0.03998551145195961
3400,0.19557487964630127,0.04734857566654682
3500,0.161948099732399,0.033132174983620644
3600,0.166720449924469,0.03438589442521334
3700,0.22376425564289093,0.06221430562436581
3800,0.19125841557979584,0.04633366037160158
3900,0.14413858950138092,0.026164015289396048
4000,0.2048245221376419,0.05412657558917999
4100,0.1488092690706253,0.027602550573647022
4200,0.17798875272274017,0.03905007056891918
4300,0.15575073659420013,0.029915220104157925
4400,0.1715865135192871,0.0369346858933568
4500,0.1844157576560974,0.04319834150373936
4600,0.20679913461208344,0.05163431912660599
4700,0.19618909060955048,0.04737847484648228
4800,0.18459221720695496,0.0427338806912303
4900,0.1578431874513626,0.031369916163384914
5000,0.14011292159557343,0.02410002611577511
5100,0.14440575242042542,0.0254783034324646
5200,0.16091127693653107,0.03175095282495022
5300,0.17933738231658936,0.0414538299664855
5400,0.14896713197231293,0.027236546389758587
5500,0.18888312578201294,0.044611452147364616
5600,0.18334956467151642,0.04240268096327782
5700,0.17265918850898743,0.037148239091038704
5800,0.1608823537826538,0.03209882043302059
5900,0.16614963114261627,0.03433805238455534
6000,0.2391752153635025,0.0713395681232214
6100,0.13562238216400146,0.02376604825258255
6200,0.16580897569656372,0.03525487706065178
6300,0.1685694009065628,0.03645346127450466
6400,0.15701629221439362,0.03184039797633886
6500,0.15235912799835205,0.02881601359695196
6600,0.15413309633731842,0.029522485099732876
6700,0.20621395111083984,0.05399579554796219
6800,0.1691344976425171,0.03586645610630512
6900,0.17644385993480682,0.03898397088050842
7000,0.16082224249839783,0.03376907669007778
7100,0.16510014235973358,0.035513817332684994
7200,0.215194970369339,0.05857815966010094
7300,0.13979129493236542,0.024324860889464617
7400,0.15304605662822723,0.028649773448705673
7500,0.17589880526065826,0.03927155863493681
7600,0.17218448221683502,0.03630620054900646
7700,0.18153506517410278,0.0416904091835022
7800,0.15376217663288116,0.030186813324689865
7900,0.14896783232688904,0.02765656914561987
8000,0.14015106856822968,0.02688873279839754
8100,0.18580925464630127,0.04284106381237507
8200,0.1622002273797989,0.0337349995970726
8300,0.15439841151237488,0.030429243110120296
8400,0.14879734814167023,0.027644159272313118
8500,0.11651301383972168,0.017773189581930637
8600,0.18024851381778717,0.04054511524736881
8700,0.1881866157054901,0.04551079496741295
8800,0.18450117111206055,0.042712295427918434
8900,0.12272962182760239,0.019298339728266
9000,0.14754736423492432,0.028408554382622242
9100,0.14755909144878387,0.02723309677094221
9200,0.13828545808792114,0.024546192958950996
9300,0.14383254945278168,0.026946622878313065
9400,0.22600851953029633,0.0642976313829422
9500,0.23446139693260193,0.06907997466623783
9600,0.13404697179794312,0.02357901120558381
9700,0.19980444014072418,0.05042646825313568
9800,0.184077188372612,0.04267761576920748
9900,0.20537357032299042,0.05375584214925766
10000,0.18871158361434937,0.04473427962511778
10100,0.18789558112621307,0.04460346605628729
10200,0.1526765674352646,0.030044257640838623
10300,0.14869393408298492,0.028995728120207787
10400,0.14702369272708893,0.02848227322101593
10500,0.1492042988538742,0.029945013113319874
10600,0.15691307187080383,0.03272650483995676
10700,0.15408040583133698,0.0315865995362401
10800,0.13669292628765106,0.024382101371884346
10900,0.15196546912193298,0.0304332310333848
11000,0.1403251588344574,0.025894098915159702
11100,0.1342397928237915,0.024166090413928032
11200,0.16132161021232605,0.03484854009002447
11300,0.18021433055400848,0.04109073802828789
11400,0.13097096979618073,0.021756224799901247
11500,0.17623865604400635,0.040243083611130714
11600,0.14109650254249573,0.024427134543657303
11700,0.10783015936613083,0.015943992417305708
11800,0.14285433292388916,0.02677625883370638
